id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
072c3237c90,1227675003,TANYA S. ROGERS & TAMERA MORRI,AKRON,OH,CITIZENS BANK NATL ASSOC,RI,11-Mar-05,2005,2,1.0,0,2,1,1,Y,N,28-Feb-06,"$8,369.00 ",$0.00 ,1
25564052691,2998803005,DELHI TIRE,CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,29-Sep-87,1987,7,1.0,7,0,0,0,N,N,13-Jan-88,"$101,000.00 ",$0.00 ,1
377b39a39ba,3738355002,JIM'S PIZZA BOX INC,MILAN,OH,U.S. BANK NATIONAL ASSOCIATION,OH,6-Nov-09,2010,20,1.0,0,20,0,2,Y,N,6-Nov-09,"$109,205.00 ",$0.00 ,1
4b9bb3bd31e,1744405001,SANDGLO GLASS AND MIRROR CO.,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,31-Mar-06,2006,12,2.0,0,12,0,1,Y,N,31-May-06,"$26,781.00 ",$0.00 ,1
8374098e2f3,4263863010,"PRODUCE CORNER, INC.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,28-Sep-90,1990,20,1.0,10,0,1,0,N,N,15-Apr-92,"$351,000.00 ",$0.00 ,1
662eed4f105,2055335003,Shane and Laraine Baird dba Ba,Grove City,OH,KEYBANK NATIONAL ASSOCIATION,OH,4-Oct-06,2007,2,1.0,0,2,0,1,Y,N,30-Nov-06,"$38,333.00 ",$0.00 ,1
db875676808,1623355003,Melissa D Garrow,Wauseon,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,20-Jan-06,2006,5,2.0,5,5,0,2,N,N,31-Mar-06,"$50,000.00 ",$0.00 ,1
14d56d606bc,1393134004,POLK GROCERY AND HARDWARE,POLK,OH,NATL BK & TR CO,OH,1-Jul-97,1997,2,2.0,0,0,1,0,N,N,31-Aug-97,"$128,173.00 ",$0.00 ,1
33f84c4a277,3180574002,INDOOR SELF STORAGE,CLEVELAND,OH,THE HUNTINGTON NATIONAL BANK,OH,15-Sep-99,1999,1,1.0,0,0,1,1,N,N,30-Nov-99,"$420,000.00 ",$0.00 ,1
f68bac3d458,1253245007,KENNETH S DURBIN DBA WALLY'S A,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,1-Apr-05,2005,1,1.0,0,1,1,1,Y,N,31-Aug-05,"$5,013.00 ",$0.00 ,0
5d3539dedbc,5596243004,HARRISON DAIRY QUEEN,CINCINNATI,OH,FIFTH THIRD BANK,OH,22-Mar-93,1993,6,2.0,0,0,21780,0,N,N,31-Jul-93,"$205,000.00 ",$0.00 ,1
f858e5cd6c0,9227483009,"E-TOWN MARKET, INC.",NORTH BEND,OH,KEYBANK NATIONAL ASSOCIATION,OH,25-Apr-96,1996,8,1.0,0,0,1,0,0,N,31-Jul-96,"$98,000.00 ",$0.00 ,1
cca985bffe9,9503793005,THE MAIDS,COLUMBUS,OH,THE CITIZENS BANKING COMPANY,OH,30-Aug-96,1996,9,2.0,0,0,1,0,N,Y,28-Feb-97,"$60,000.00 ",$0.00 ,0
2e266b0e9c1,3055505000,"ABOVE THE BARRE, INC.",BEREA,OH,CITIZENS BANK NATL ASSOC,RI,18-Apr-08,2008,11,1.0,6,17,0,1,Y,N,30-Jun-08,"$158,104.00 ",$0.00 ,1
6d41e18e748,3092214010,Elgin Furniture,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,29-Jul-99,1999,15,1.0,0,0,1,1,N,N,31-Aug-99,"$593,300.00 ",$0.00 ,1
08ffe4f97a3,7413533005,FIVE-O DRIVE THRU,MARION,OH,"OHIO STATE BANK, THE",OH,5-Aug-94,1994,24,1.0,0,0,1,0,N,N,31-Jan-95,"$415,000.00 ",$0.00 ,1
1bae5712b47,4529883003,L&M STEAM CLEANING INC,DAYTON,OH,U.S. BANK NATIONAL ASSOCIATION,OH,23-Jul-91,1991,9,1.0,0,0,1,0,N,N,31-Oct-91,"$64,857.00 ",$0.00 ,1
b9291534128,4586023010,BOARDMAN TENNIS CENTER,YOUNGSTOWN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,20-Sep-91,1991,8,1.0,0,0,1,0,N,N,31-Jan-92,"$530,000.00 ",$0.00 ,1
c040b2cb019,3423083007,EASTON SHOES INC,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,13-Apr-89,1989,35,1.0,0,0,0,0,N,N,30-Apr-89,"$350,000.00 ",$0.00 ,1
9eca4cf5b2f,6226604009,RICHIES TAVERN,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,4-Apr-03,2003,4,2.0,0,4,1,1,0,N,31-May-03,"$153,500.00 ",$0.00 ,0
28d06f5e30a,2739536001,APOLLO MANUFACTURING COMPANY L,WILLOUGHBY,OH,GROWTH CAPITAL CORP.,OH,2-Apr-07,2007,41,1.0,0,41,1,1,0,N,14-Nov-07,"$988,000.00 ",$0.00 ,1
13f17fa03c6,4226064003,FUDDRUCKERS,MIAMISBURG,OH,"WACHOVIA SBA LENDING, INC.",CA,19-Jan-01,2001,47,2.0,47,0,32125,1,0,N,30-Apr-01,"$1,656,500.00 ",$0.00 ,1
b37d4d206c3,1177595004,"SALON SUITES, INC. DBA SALON S",WESTLAKE,OH,CITIZENS BANK NATL ASSOC,RI,2-Feb-05,2005,6,1.0,0,6,1,1,N,N,31-Mar-05,"$69,654.00 ",$0.00 ,1
5dd88a99cb9,3160135009,"LE TOGOLAIS, LLC",COLUMBUS,OH,BBCN BANK,CA,17-Jul-08,2008,2,2.0,3,2,0,1,N,N,31-Aug-08,"$10,000.00 ",$0.00 ,0
33e4ea1f9f8,5268233002,"APPOLLO LIGHTING COMPANY, INC.",BLACKLICK,OH,U.S. BANK NATIONAL ASSOCIATION,OH,3-Nov-92,1993,7,1.0,0,0,1,0,N,N,31-Jan-93,"$39,325.00 ",$0.00 ,1
e327a319b20,9056124007,FRICK ENTERTAINMENT IV INC,SPRINGFIELD,OH,COUNTY CORP DEVELOPMENT,OH,22-Aug-05,2005,1,1.0,9,0,1,1,0,N,14-Jun-06,"$398,000.00 ",$0.00 ,1
1e1dd3ec7c6,1756863004,THE COLUMBUS FOUNDATION,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,23-Nov-83,1984,40,1.0,0,0,0,0,N,N,5-Sep-84,"$336,000.00 ",$0.00 ,1
46bec1bd062,1491185008,The Islands,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,7-Oct-05,2006,1,1.0,2,1,0,1,Y,N,30-Nov-05,"$348,108.00 ",$0.00 ,0
af9632e9abf,5886603003,"DAYTON NUT SPECIALTIES, INC.",DAYTON,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Aug-93,1993,25,1.0,0,0,1,0,N,N,14-Sep-94,"$720,000.00 ",$0.00 ,1
dd76c5b14be,8956963006,"KENNETH L. BAIKO D.D.S., INC.",PARMA,OH,CITIZENS BANK,OH,24-Jan-96,1996,4,2.0,0,0,1,0,N,Y,30-Apr-96,"$100,000.00 ",$0.00 ,1
919e26bcc07,9592284002,EVERSOLE GENERAL STORE,RUSHSYLVANIA,OH,THE HUNTINGTON NATIONAL BANK,OH,6-Jan-06,2006,8,1.0,0,0,1,2,N,N,30-Jun-06,"$256,000.00 ",$0.00 ,1
e345ab5b5c9,4551863004,TRAVEL PLEX-EAST,GAHANNA,OH,KEYBANK NATIONAL ASSOCIATION,OH,13-Aug-91,1991,3,2.0,0,0,83430,0,N,N,31-Jan-92,"$30,000.00 ",$0.00 ,1
1a1d147b6a7,2268705000,"The Achtermann Group, LLC",CANAL WINCHESTER,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Feb-07,2007,2,1.0,0,2,0,2,T,N,30-Apr-07,"$174,721.00 ",$0.00 ,0
77a0c220cd6,2275235010,"J.J. TURNER HOMES, LLCC",XENIA,OH,U.S. BANK NATIONAL ASSOCIATION,OH,13-Feb-07,2007,3,1.0,0,3,0,1,Y,N,31-May-07,"$48,554.00 ",$0.00 ,0
efda46ed06d,4496635004,Faith Building and Constructio,CARROLL,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,30-Dec-10,2011,1,2.0,1,1,0,1,Y,N,1-Feb-11,"$16,856.00 ",$0.00 ,1
1899426bdb9,2475955008,"FINE CRAFT BUILDING CO., INC.",N ROYALTON,OH,CAPITAL ONE NATL ASSOC,VA,24-May-07,2007,3,1.0,2,3,0,1,Y,N,31-Jul-07,"$91,000.00 ",$0.00 ,0
6b6b0e804c1,3687416002,"OMNI MOTOR TOYS, LTD",CINCINNATI,OH,THE HUNTINGTON NATIONAL BANK,OH,20-Feb-09,2009,7,1.0,0,7,1,1,Y,N,28-Feb-09,"$64,606.00 ",$0.00 ,0
b594fda6dc8,3801464008,LOUGHEED HOME FURNISHINGS,MEDINA,OH,"FIRSTMERIT BANK, N.A.",OH,20-Jun-00,2000,1,2.0,0,0,1,1,N,N,30-Sep-00,"$300,000.00 ",$0.00 ,0
23b933942c8,6473874006,RAMI JAY INC,STOW,OH,THE HUNTINGTON NATIONAL BANK,OH,8-Jul-03,2003,4,1.0,0,0,1,1,Y,N,30-Sep-03,"$35,000.00 ",$0.00 ,1
8e77d0a52ad,8456493000,"FIRST CHOICE SUPPLY CO.,INC.",PIQUA,OH,UNITY NATL BANK A DIVISION OF,OH,26-Jun-95,1995,6,2.0,0,0,1,0,N,N,3-Apr-96,"$175,000.00 ",$0.00 ,1
50686162e86,1632645009,FITNESS ONE INCORPORATED,NILES,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Jan-06,2006,7,2.0,0,7,0,1,N,N,30-Apr-06,"$120,000.00 ",$0.00 ,1
693abfbfd3e,4856234000,"SPHINX SERVICE, INC",CLEVELAND,OH,"READYCAP LENDING, LLC",CA,24-Aug-01,2001,10,1.0,0,0,1,1,N,N,30-Nov-01,"$711,000.00 ",$0.00 ,0
9f23df8d966,3947824001,EDI CUSTOM INTERIORS INC,HAMILTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Sep-00,2000,13,1.0,0,13,1,1,0,N,30-Nov-00,"$205,200.00 ",$0.00 ,1
fe77369ad61,1660235001,JAS BRO LLC,Dayton,OH,FIFTH THIRD BANK,OH,13-Feb-06,2006,10,1.0,10,10,0,1,Y,N,28-Feb-06,"$137,441.00 ",$0.00 ,1
f3be9229f58,8488013001,DAYS INN,DAYTON,OH,COUNTY CORP DEVELOPMENT,OH,7-Jul-95,1995,38,1.0,0,37,22470,0,N,N,11-Oct-95,"$749,000.00 ",$0.00 ,1
3f9900888cf,1367485007,"RED DESERT ENTERPRISES, INC. D",NORTH RIDGEVILLE,OH,CITIZENS BANK NATL ASSOC,RI,8-Jul-05,2005,4,2.0,0,4,0,1,Y,N,31-Jul-05,"$125,000.00 ",$0.00 ,0
4532b0584be,3816204003,RINALDI PHYSICAL THERAPY,BOARDMAN,OH,THE HUNTINGTON NATIONAL BANK,OH,29-Jun-00,2000,3,2.0,0,0,1,2,0,Y,31-Aug-00,"$20,000.00 ",$0.00 ,1
26a52c3b37c,6481494010,LION IN THE SUN...FLORALS UNIQ,COLUMBUS,OH,CALIFORNIA BANK & TRUST,CA,10-Jul-03,2003,6,1.0,0,6,1,2,Y,N,31-Jul-03,"$29,425.00 ",$0.00 ,0
74f95fa5e54,3161394001,TRANSPORT TANK TRAILER SERVICE,BELPRE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Sep-99,1999,13,1.0,4,13,1,1,0,N,30-Nov-99,"$514,000.00 ",$0.00 ,0
47c1991ba19,2686455000,"GARY J MAXWELL, ESQ.",NEWBURY,OH,KEYBANK NATIONAL ASSOCIATION,OH,7-Sep-07,2007,1,1.0,0,1,0,1,Y,N,30-Sep-07,"$37,747.00 ",$0.00 ,0
b402822cb64,8980193000,MOBILE AUTO RESTORATION SRVC.,NORTH RIDGEVILLE,OH,"FIRSTMERIT BANK, N.A.",OH,2-Feb-96,1996,1,2.0,0,0,54400,0,N,Y,30-Apr-96,"$26,000.00 ",$0.00 ,1
91c6892b0b2,1491604007,DONATOS PIZZA,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Aug-97,1997,1,2.0,0,0,24850,0,0,N,30-Sep-97,"$107,000.00 ",$0.00 ,1
999285f8d02,3348853001,"C-N CONSTRUCTION SUPPLIES,INC.",TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,7-Dec-88,1989,12,1.0,0,0,0,0,N,N,31-Jan-89,"$120,000.00 ",$0.00 ,1
33da00e676d,3587516000,"BOSNER PLUMBING, ELECTRIC & RE",WATERFORD,OH,THE HUNTINGTON NATIONAL BANK,OH,25-Nov-08,2009,2,1.0,0,2,1,2,Y,N,31-Dec-08,"$150,919.00 ",$0.00 ,1
2b447c8764b,2772244007,DEER HART CHILD CARE,COLUMBIA,OH,ST. BK & TR CO,OH,9-Feb-99,1999,8,2.0,0,0,1,0,0,Y,31-Mar-99,"$90,000.00 ",$0.00 ,1
35543d95685,7536203000,"THE CARPET PLACE, INC.",SYLVANIA,OH,FIFTH THIRD BANK,OH,31-Aug-94,1994,4,1.0,0,0,1,0,N,N,31-Oct-94,"$75,000.00 ",$0.00 ,1
d0c3dc019a4,7243584001,HILLS & DALES VETERINARY CLINI,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,8-Mar-04,2004,12,2.0,10,2,1,1,0,N,31-Mar-04,"$68,500.00 ",$0.00 ,1
f3974c3b483,9763611001,"HOMESTEAD HOUSE, INC.",YOUNGSTOWN,OH,FARMERS NATL BK OF CANFIELD,OH,8-Jun-79,1979,19,1.0,0,0,0,0,N,N,27-Jun-79,"$370,000.00 ",$0.00 ,0
dfbbb1261ca,1096054008,"APACHE TECHNOLOGIES, INC.",DAYTON,OH,THE HUNTINGTON NATIONAL BANK,OH,4-Apr-97,1997,10,1.0,0,0,1,0,0,N,31-Jan-99,"$225,000.00 ",$0.00 ,1
701e86d633a,1497814001,GOSPEL SUPPLY SHOP,MT. VERNON,OH,"OHIO STATE BANK, THE",OH,21-Aug-97,1997,2,1.0,0,0,1,0,N,Y,30-Nov-97,"$100,000.00 ",$0.00 ,1
b5a72644ce5,1021175000,"Ewetopia, LTD.",Troy,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,8-Jul-04,2004,2,2.0,0,0,1,2,N,N,31-Aug-04,"$21,600.00 ",$0.00 ,1
6d255221850,3561934007,MORTGAGE ONE SERVICES INC,AMHERST,OH,THE LORAIN NATIONAL BANK,OH,31-Jan-00,2000,8,1.0,0,2,1,1,0,N,29-Feb-00,"$50,000.00 ",$0.00 ,1
1184b159418,4813134005,WEST SHORE REALTY INC,NORTH OLMSTED,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,13-Aug-01,2001,4,1.0,2,4,1,1,Y,N,31-Aug-01,"$35,000.00 ",$0.00 ,0
f1b68577ccd,1467735007,ABE'S BEAUTY & BEYOND,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,22-Sep-05,2005,4,2.0,0,4,0,1,N,N,30-Nov-08,"$20,000.00 ",$0.00 ,1
f85e9fea97f,9444133005,"JAVA STORM, INC.",BEAVERCREEK,OH,FIFTH THIRD BANK,OH,8-Aug-96,1996,9,1.0,0,0,1,0,N,Y,28-Feb-97,"$25,000.00 ",$0.00 ,1
2c6dc8b1450,6127834002,ACCURATE INFORMATION TECHNOLOG,BLACKLICK (RR NAME BLACK LICK),OH,JPMORGAN CHASE BANK NATL ASSOC,IL,25-Feb-03,2003,2,1.0,0,2,1,1,Y,N,31-May-03,"$23,000.00 ",$0.00 ,1
b8594d0465b,9953093004,"WAYNE D. CASTLE, INC.",COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,10-Feb-97,1997,2,1.0,0,0,1,0,0,N,31-Jan-98,"$115,000.00 ",$0.00 ,1
2d13576d685,2666883000,FORTY EIGHT HUNDRED PAYNE AVE.,CLEVELAND,OH,GROWTH CAPITAL CORP.,OH,3-Jul-86,1986,60,1.0,8800,8800,0,0,N,N,15-Jul-87,"$389,000.00 ",$0.00 ,1
6f5da2f1912,1237915007,"A BEVERAGES, INC. DBA MINOTTI'",NORTH OLMSTED,OH,CITIZENS BANK NATL ASSOC,RI,21-Mar-05,2005,5,1.0,0,5,1,1,N,N,30-Apr-05,"$100,000.00 ",$0.00 ,1
785cb8f0a6d,7452464007,OAKPOINT PARTNERS INC,HUDSON,OH,THE HUNTINGTON NATIONAL BANK,OH,19-May-04,2004,3,2.0,0,3,35706,1,0,N,30-Sep-04,"$74,500.00 ",$0.00 ,1
01edf07312d,2091364002,HUGHES & KNOLLMAN CONSTRUCTION,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,28-May-98,1998,11,1.0,0,0,1,0,Y,N,31-Aug-98,"$50,000.00 ",$0.00 ,1
067aa07f1fb,2575235001,Marco's Pizza,MARENGO,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Jul-07,2007,24,2.0,24,20,50965,2,Y,N,31-Oct-07,"$35,239.00 ",$0.00 ,1
5471b0c47ed,8639093001,LIGHTHOUSE LASER,LORAIN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Sep-95,1995,5,1.0,0,0,1,0,N,Y,31-Oct-95,"$32,000.00 ",$0.00 ,1
fc8a52bc1bc,2714244009,BIGHAM GRAPHIC GROUP INC,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,15-Jan-99,1999,10,1.0,0,0,1,0,0,N,28-Feb-99,"$585,000.00 ",$0.00 ,1
7884de39171,3050586010,DAVIS CANDIES,CANTON,OH,THE HUNTINGTON NATIONAL BANK,OH,2-Nov-07,2008,4,1.0,0,4,1,1,Y,N,30-Nov-07,"$54,669.00 ",$0.00 ,1
3fe9698fd25,1992975007,"Sole Necessity, Ltd.",Cincinnati,OH,THE HUNTINGTON NATIONAL BANK,OH,29-Aug-06,2006,1,1.0,0,0,0,1,Y,N,30-Sep-06,"$37,400.00 ",$0.00 ,0
73cc893063f,5297744008,LOGAN SERVICES INC,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Mar-02,2002,12,1.0,0,12,1,1,0,N,30-Apr-02,"$461,100.00 ",$0.00 ,1
6d9accae395,5752963000,"LITTLE LAMBS DEVELOPMENT, INC.",COSHOCTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,7-Jul-93,1993,22,1.0,0,0,1,0,N,N,31-Oct-93,"$185,000.00 ",$0.00 ,1
dc0e81e5fd5,2487535008,Jackie D Holman,Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,31-May-07,2007,1,2.0,0,1,0,1,N,N,31-Jul-07,"$25,500.00 ",$0.00 ,1
e5922290310,2100514002,"SOURCE NET, INC.",CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1-Jun-98,1998,20,1.0,0,0,1,0,N,Y,1-Dec-98,"$20,000.00 ",$0.00 ,1
ce62a615748,8269953001,J F DESIGNS,HARTVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,18-Apr-95,1995,3,1.0,0,0,1,0,N,Y,31-Jul-95,"$25,000.00 ",$0.00 ,1
183c05f27ba,3351514001,"PROSPERITY IV, LTD.",CLEVELAND,OH,KEYBANK NATIONAL ASSOCIATION,OH,4-Nov-99,2000,1,2.0,0,0,78950,1,N,Y,29-Feb-00,"$125,000.00 ",$0.00 ,0
c9bc073238f,3968405010,"T.L. Zack, LLC dba The Party P",Avon,OH,THE HUNTINGTON NATIONAL BANK,OH,16-Mar-10,2010,0,2.0,0,0,0,1,T,N,1-Jul-10,"$27,893.00 ",$0.00 ,1
0dff0006287,1228075002,"HILFINGER REMODELERS, INC.",COLUMBUS,OH,CAPITAL ONE NATL ASSOC,VA,14-Mar-05,2005,6,1.0,3,6,1,1,N,N,30-Apr-05,"$25,000.00 ",$0.00 ,0
dd0ef403ea0,3598685004,Vance Property Management LLC,Maumee,OH,THE HUNTINGTON NATIONAL BANK,OH,27-Aug-09,2009,2,1.0,0,2,0,1,Y,N,30-Sep-09,"$60,000.00 ",$0.00 ,1
72444145844,1195925000,PPS NUTRITION  LTD.,STOW,OH,CITIZENS BANK NATL ASSOC,RI,15-Feb-05,2005,1,2.0,0,1,1,1,Y,N,31-Aug-05,"$25,464.00 ",$0.00 ,0
6a0f9effd29,2488965010,"A Woodworker's Place, Inc.",Stow,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Jun-07,2007,1,2.0,5,1,0,1,Y,N,29-Feb-08,"$76,430.00 ",$0.00 ,0
f7fe9ccef1f,1749655005,"TCH Supply, Inc.",Oak Harbor,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,5-Apr-06,2006,1,1.0,1,2,0,2,N,N,31-May-06,"$37,500.00 ",$0.00 ,1
56c70532dd8,4916863008,"LOSE SUPPLY HOUSE, INC.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,7-Jul-92,1992,10,1.0,5,0,1,0,N,N,13-Jan-93,"$149,000.00 ",$0.00 ,1
880da426a3a,2312815007,AmandaKSpillman,Groveport,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,6-Mar-07,2007,0,2.0,0,2,0,1,Y,N,30-Apr-07,"$24,485.00 ",$0.00 ,0
98a21a0a881,9434783008,"WORTHINGTON PACKAGING, INC.",WORTHINGTON,OH,COMMUNITY CAP. DEVEL CORP,OH,2-Aug-96,1996,14,1.0,7,7,1,0,N,N,15-Jan-97,"$227,000.00 ",$0.00 ,1
6e5a10ed582,4282233004,DANIEL'S AND SUGGI'S APPAREL,MAPLE HEIGHTS,OH,KEYBANK NATIONAL ASSOCIATION,OH,19-Oct-90,1991,2,2.0,0,0,1,0,N,N,4-Dec-90,"$33,000.00 ",$0.00 ,0
9ef420aab7b,1208785006,"King Avenue Five, LLC",COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,25-Feb-05,2005,35,2.0,0,35,1,1,N,N,31-Mar-05,"$76,300.00 ",$0.00 ,1
9a927c2c49c,1211885002,KEN DAIGLE DBA KEN'S TECH SUPP,MC DONALD,OH,CITIZENS BANK NATL ASSOC,RI,1-Mar-05,2005,1,1.0,0,1,1,1,N,N,31-Mar-05,"$65,500.00 ",$0.00 ,1
64b171d2644,3447013002,AUTO WASH,BOWLING GREEN,OH,THE HUNTINGTON NATIONAL BANK,OH,23-May-89,1989,2,2.0,0,0,0,0,N,N,31-Jul-89,"$200,000.00 ",$0.00 ,1
b61d311c5bd,3329294000,MILDRED'S FLORIST,WINTERSVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,29-Oct-99,2000,1,2.0,0,0,1,1,N,Y,31-Jan-00,"$115,000.00 ",$0.00 ,0
3d9b2fa230c,7071504002,ALQUIMIA INC,CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Dec-03,2004,1,2.0,3,1,20550,1,0,N,31-Jan-04,"$150,000.00 ",$0.00 ,0
de28be78485,2427525003,The RV Service Co.,London,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1-May-07,2007,2,2.0,0,2,0,2,N,N,30-Jun-07,"$30,000.00 ",$0.00 ,1
9b3260ecb7f,8820724001,FIRST EXPRESSIONS,WESTERVILLE,OH,FIFTH THIRD BANK,OH,27-Apr-05,2005,1,2.0,0,0,1,1,0,Y,31-Jan-06,"$66,900.00 ",$0.00 ,1
b6ce67fef4c,6932944003,NORTH END MARKET,HUDSON,OH,THE HUNTINGTON NATIONAL BANK,OH,18-Nov-03,2004,11,1.0,4,15,1,1,Y,N,31-Dec-03,"$89,409.00 ",$0.00 ,1
84a8a743ca9,7396334008,KERVER COMPANY,BAY VILLAGE,OH,CAPITAL ONE NATL ASSOC,VA,29-Apr-04,2004,1,1.0,0,1,1,1,Y,N,31-May-04,"$10,196.00 ",$0.00 ,0
9fa0c7c6190,4936514001,EARTHWOOD HARDWOOD FLOORS,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,25-Sep-01,2001,1,1.0,0,0,1,1,0,Y,30-Nov-01,"$45,000.00 ",$0.00 ,1
be7a6c08815,2088473003,B & P STAVE CO,KENTON,OH,"COMMUNITY FIRST BANK, N.A.",OH,24-Oct-84,1985,29,1.0,0,0,0,0,N,N,21-Nov-84,"$483,232.00 ",$0.00 ,0
7dbbaf4b18a,7975343009,"GROVE CITY INSURANCE AGENCY,IN",GROVE CITY,OH,KEYBANK NATIONAL ASSOCIATION,OH,11-Jan-95,1995,4,1.0,0,0,1,1,N,N,31-Jan-95,"$227,500.00 ",$0.00 ,1
f6d8fd98348,3443155004,Deep Cut Tavern LLC,CAMBRIDGE,OH,U.S. BANK NATIONAL ASSOCIATION,OH,29-May-09,2009,8,1.0,0,8,0,2,Y,N,30-Jun-09,"$30,862.00 ",$0.00 ,1
72ff62a31d7,6882024010,STRATEGEASE OF OHIO,CLEVELAND,OH,CAPITAL ONE NATL ASSOC,VA,4-Nov-03,2004,11,1.0,11,11,1,1,0,N,31-Dec-03,"$50,000.00 ",$0.00 ,1
0927d45effd,3515013005,"ROWE OIL, INC.",BERLIN HEIGHTS,OH,THE LORAIN NATIONAL BANK,OH,28-Aug-89,1989,25,1.0,0,0,1,0,N,N,18-Sep-89,"$100,000.00 ",$0.00 ,1
e50b08bcace,3530814003,ROCK CAPITAL SOUND CORP,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,12-Jan-00,2000,14,1.0,0,0,1,0,0,N,31-Jan-00,"$205,000.00 ",$0.00 ,1
36601feaa14,6543834001,THE UPS STORE,NEWARK,OH,FIFTH THIRD BANK,OH,31-Jul-03,2003,3,2.0,0,0,81612,2,0,Y,30-Nov-03,"$132,800.00 ",$0.00 ,1
9ac2fc215a5,4412524003,"BOOKCOLOR BINDERY, INC.",COLUMBUS,OH,FIFTH THIRD BANK,OH,2-Apr-01,2001,25,1.0,0,0,1,1,N,N,31-May-01,"$110,000.00 ",$0.00 ,1
b2e38958b07,2995706003,DJ'S CARDS & GIFTS LTD,MASSILLON,OH,HOME SAVINGS & LOAN CO OF YOU,OH,21-Sep-07,2007,7,2.0,6,1,1,1,0,N,31-Oct-07,"$150,000.00 ",$0.00 ,0
e916f5ca6a2,6053824006,NEW LIFE CONSTRUCTION CO,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,28-Jan-03,2003,6,1.0,3,9,1,1,N,N,28-Feb-03,"$99,768.00 ",$0.00 ,0
8a1648a92c4,2117565009,"ABG Family, LLC",Boardman,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Nov-06,2007,4,1.0,1,4,0,1,N,N,31-Jan-07,"$128,000.00 ",$0.00 ,0
10861899c9f,1781015001,"Teresa's Pizza Management, LTD",Mantua,OH,FIFTH THIRD BANK,OH,24-Apr-06,2006,3,1.0,0,3,0,2,N,N,31-May-06,"$110,000.00 ",$0.00 ,1
b3dec464275,1692754002,"DEXTER & ASSOCIATES, INC.",CONCORD,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,20-Nov-97,1998,1,2.0,0,0,1,0,N,Y,31-Jan-98,"$100,000.00 ",$0.00 ,1
a933a224eba,3370385001,Harter and Schier Funeral Home,DELPHOS,OH,CIT. NATL BK OF BLUFFTON,OH,8-Apr-09,2009,8,1.0,0,8,0,2,N,N,30-Apr-09,"$50,000.00 ",$0.00 ,1
